MSISDN,Resource_Value,Resource_Type,Amount_Charged,Datetime_Charged
9230296988060,198,Voice,18,2023-08-05 03:40:48
9230844863890,49,Data,2,2024-10-03 16:48:41
9230359400406,13,SMS,7,2023-10-24 18:33:23
9230808755530,299,Voice,0,2024-01-19 17:58:59
9230353836706,19,SMS,0,2023-05-01 23:56:23
9230344399416,164,Voice,17,2024-08-31 09:05:33
9230938865042,48,SMS,10,2024-05-03 03:46:31
9230671681911,32,Data,0,2023-01-07 08:50:53
9230222425251,26,Data,3,2023-04-08 09:25:17
9230417657556,1,SMS,0,2023-07-03 13:42:36
9230715340104,280,Voice,0,2023-01-05 02:24:33
9230297855405,28,Data,0,2023-05-26 20:26:31
9230649026167,13,Voice,6,2023-08-28 18:57:49
9230620962249,29,SMS,14,2024-05-14 00:26:12
9230600587929,2,Data,0,2024-09-16 04:09:23
9230280094327,19,SMS,0,2024-09-24 16:17:25
9230690127388,35,Data,18,2023-11-21 02:22:39
9230469234286,241,Voice,18,2023-07-25 04:34:57
9230695127231,46,SMS,0,2024-05-22 23:13:49
9230545817301,8,SMS,3,2024-02-12 18:01:30
9230898156533,177,Voice,0,2023-12-07 01:05:08
9230237324066,83,Data,9,2024-12-29 22:45:16
9230300480073,133,Voice,9,2023-01-31 16:07:58
9230834904761,9,Data,2,2023-08-17 11:15:03
9230297855405,36,SMS,0,2023-06-27 06:03:28
9230291832784,76,Data,4,2024-05-22 03:26:03
9230958106815,234,Voice,0,2024-09-09 18:39:16
9230492137781,13,SMS,8,2024-03-11 15:16:40
9230237322715,188,Voice,3,2023-04-27 07:09:03
9230829631581,5,Data,4,2024-09-05 11:11:58
9230483525064,241,Voice,10,2024-03-25 17:55:38
9230916001896,27,SMS,0,2023-06-13 18:02:05
9230898156533,83,Voice,0,2023-05-05 07:40:19
9230101039883,6,Data,20,2024-02-04 23:26:52
9230894240000,45,SMS,0,2024-04-08 13:51:57
9230291832784,39,SMS,1,2024-01-07 08:06:38
9230737100009,160,Voice,0,2023-10-14 12:44:59
9230768882619,87,Data,11,2024-05-11 21:51:08
9230889042748,96,Data,13,2024-08-08 21:46:51
9230660795550,20,Data,12,2023-05-11 10:59:44
9230996123791,16,Voice,12,2024-08-30 03:01:53
9230277017963,276,Voice,0,2024-10-08 09:45:00
9230377208567,39,Data,0,2023-03-21 16:02:10
9230383558530,39,SMS,0,2024-06-23 19:12:02
9230175549082,252,Voice,0,2024-10-12 03:38:03
9230737442961,255,Voice,0,2024-11-08 21:13:50
9230164904391,123,Voice,0,2023-07-04 19:58:55
9230760123315,52,Voice,18,2023-11-18 10:03:35
9230817598215,257,Voice,1,2023-07-25 16:48:45
9230521850876,99,Data,11,2023-11-25 10:49:12
9230694303636,160,Voice,2,2024-07-12 02:51:35
9230951173620,45,SMS,3,2023-10-27 09:29:32
9230870299395,54,Voice,0,2024-06-18 06:55:03
9230284966704,7,SMS,7,2024-09-08 23:03:48
9230417634205,165,Voice,0,2023-02-23 14:41:49
9230377740182,36,SMS,0,2024-09-30 10:46:42
9230131213667,96,Voice,0,2023-11-27 17:20:44
9230276004324,58,Voice,0,2023-02-02 16:26:41
9230349006281,114,Voice,13,2024-06-18 11:24:28
9230293207299,47,SMS,0,2023-06-05 23:56:18
9230428352927,21,SMS,0,2023-02-23 15:09:43
9230737100009,39,Data,1,2024-10-04 17:42:25
9230513601178,81,Voice,2,2024-03-25 23:04:04
9230101039883,40,Data,0,2024-05-09 06:16:10
9230283219045,3,Data,3,2023-06-09 18:59:40
9230951173620,32,SMS,18,2024-10-18 06:11:47
9230221414651,25,Data,7,2024-02-24 20:53:14
9230162731400,31,Data,0,2023-05-14 21:17:23
9230509493265,70,Data,13,2024-12-06 21:21:12
9230460406713,16,SMS,5,2024-08-19 17:39:11
9230226068492,48,SMS,15,2024-09-16 03:08:20
9230583143146,60,Data,0,2024-02-07 04:57:44
9230521821189,51,Data,0,2024-03-31 13:33:15
9230998618451,63,Data,0,2024-06-16 19:06:17
9230430137914,23,SMS,0,2024-03-23 09:17:53
9230478323663,32,SMS,0,2023-04-22 20:31:25
9230281653523,289,Voice,0,2023-12-06 18:31:16
9230293207299,28,SMS,0,2024-01-26 04:36:56
9230518716541,84,Data,0,2023-09-09 16:50:02
9230927917724,80,Data,15,2024-02-07 02:47:59
9230428352927,95,Data,20,2024-10-10 05:36:38
9230680847512,7,SMS,16,2024-08-26 17:50:30
9230993322733,17,Data,13,2024-04-18 14:16:57
9230114635206,33,Data,20,2023-12-13 23:02:01
9230555117124,34,Data,12,2024-04-01 00:36:09
9230237322715,69,Data,0,2024-05-16 03:27:14
9230569464483,48,SMS,0,2023-02-01 17:47:15
9230269592945,38,SMS,7,2023-02-03 15:31:20
9230805185257,291,Voice,1,2024-04-02 14:58:07
9230445974479,10,Data,7,2024-08-25 05:19:21
9230231393360,51,Data,0,2024-01-11 17:20:06
9230999762562,45,Data,0,2024-08-08 03:53:35
9230879503904,183,Voice,6,2024-06-15 17:52:00
9230633703313,48,Data,0,2024-02-14 18:18:06
9230522252850,121,Voice,8,2023-11-06 10:26:17
9230200289727,29,SMS,0,2024-10-20 13:28:53
9230863763764,72,Data,1,2024-07-31 13:27:46
9230715340104,28,SMS,8,2023-03-12 09:47:55
9230131213667,79,Data,0,2024-07-31 23:08:09
9230208786773,48,SMS,10,2023-11-30 20:18:58
9230957219651,136,Voice,4,2024-08-23 09:34:30
9230488988175,18,SMS,13,2023-10-28 17:57:35
9230291832784,196,Voice,0,2024-09-22 14:51:42
9230857572590,14,Data,9,2023-08-04 10:12:07
9230626020914,17,SMS,0,2024-11-21 03:43:51
9230364676464,293,Voice,0,2024-01-05 11:54:34
9230692205256,29,SMS,0,2023-11-04 18:19:21
9230320913591,268,Voice,0,2024-08-27 19:16:04
9230237324066,23,Data,12,2024-09-26 19:43:50
9230202281036,99,Voice,0,2024-01-31 09:24:01
9230889042748,79,Voice,0,2023-05-19 05:45:28
9230858271073,72,Data,0,2024-04-03 04:54:21
9230492437848,3,SMS,0,2023-11-15 05:25:39
9230610000463,34,Data,0,2023-05-23 07:54:33
9230627366212,34,Voice,16,2023-10-31 10:01:41
9230291832784,159,Voice,16,2023-05-05 14:08:53
9230882185417,13,SMS,3,2023-01-18 13:21:59
9230712491291,8,Data,0,2024-08-13 22:10:56
9230416880924,47,Data,9,2024-04-19 15:23:57
9230206172868,8,Data,10,2023-03-21 16:30:29
9230841273951,19,Data,2,2023-06-25 09:12:56
9230371331909,22,SMS,0,2024-09-22 18:51:31
9230501743542,60,Voice,0,2023-10-02 04:43:24
9230784359368,136,Voice,10,2024-07-03 10:23:45
9230525329325,219,Voice,11,2023-10-15 16:03:37
9230578961856,36,Data,6,2024-01-17 13:51:12
9230237324066,78,Voice,11,2023-05-17 22:45:07
9230858271073,15,SMS,20,2023-07-27 05:59:44
9230364676464,40,SMS,0,2024-11-11 09:50:21
9230469234286,35,SMS,0,2023-09-02 07:48:05
9230841273951,76,Data,0,2023-06-10 14:59:06
9230531073886,93,Voice,16,2023-10-28 08:58:16
9230208786773,208,Voice,0,2023-12-11 21:47:29
9230257976986,281,Voice,0,2023-04-28 05:11:33
9230935333762,23,Data,0,2024-08-25 02:33:20
9230771370719,44,Data,0,2023-07-22 11:54:09
9230935333762,10,Data,0,2023-10-18 04:35:38
9230538379054,24,Data,19,2023-12-13 19:58:12
9230859659207,44,Data,1,2024-12-07 03:52:21
9230702302189,45,Data,7,2023-10-15 19:32:13
9230113042916,34,Data,0,2023-09-05 14:38:23
9230292005339,12,SMS,0,2024-05-01 00:56:34
9230283949996,12,Voice,2,2023-08-20 00:14:35
9230541679053,28,SMS,19,2024-03-01 06:08:17
9230707794631,45,Voice,19,2024-01-09 20:59:46
9230406874492,27,Voice,18,2023-04-28 08:08:18
9230918324323,179,Voice,20,2023-06-30 05:54:46
9230210475028,44,SMS,1,2023-06-04 16:13:19
9230208786773,40,SMS,3,2023-07-04 01:24:44
9230582875040,27,Data,16,2023-10-25 19:32:02
9230490717091,5,SMS,0,2023-02-22 23:08:35
9230949419871,205,Voice,17,2024-07-18 02:21:13
9230175168797,40,Data,19,2024-08-27 08:34:18
9230436309566,122,Voice,0,2023-12-03 10:45:13
9230490717091,16,Voice,0,2024-02-18 10:04:28
9230703883514,11,SMS,12,2024-07-02 04:38:02
9230691534638,79,Data,0,2024-03-30 14:22:43
9230732582752,82,Data,10,2023-10-23 06:03:16
9230980574168,48,Data,19,2023-02-20 10:37:37
9230584177819,214,Voice,11,2024-12-14 00:34:30
9230677273280,45,Data,8,2024-08-02 20:26:26
9230648571772,54,Data,9,2023-03-08 18:50:55
9230535496574,14,SMS,0,2024-01-08 19:49:42
9230783931863,15,Data,0,2023-01-05 06:31:25
9230974624965,44,SMS,9,2023-06-03 11:43:52
9230286659796,28,Data,0,2024-10-30 08:12:32
9230130590594,287,Voice,0,2024-09-24 08:06:47
9230300480073,43,SMS,13,2024-04-20 03:25:34
9230189367566,28,Voice,12,2024-05-27 10:52:59
9230274619633,128,Voice,15,2024-07-04 04:30:37
9230677273280,30,Data,12,2023-05-08 17:27:53
9230719228714,54,Data,0,2024-05-06 13:22:11
9230797852798,109,Voice,0,2023-06-23 05:11:08
9230429988720,37,SMS,0,2024-04-12 04:18:15
9230134569915,9,SMS,1,2024-01-27 14:14:40
9230703883514,14,Voice,0,2024-12-24 11:09:42
9230203803040,79,Data,0,2023-06-17 17:55:27
9230297580025,41,SMS,14,2024-04-15 06:05:48
9230671681911,107,Voice,6,2024-04-09 05:14:20
9230232190327,8,Data,0,2024-11-12 06:11:32
9230878479840,133,Voice,19,2024-10-20 15:39:13
9230195976999,7,SMS,10,2024-11-24 21:21:07
9230783578773,99,Voice,5,2023-12-16 09:58:37
9230265833817,55,Data,6,2024-04-01 06:38:21
9230484748077,63,Data,0,2024-05-02 14:47:07
9230257976986,24,Data,14,2023-02-09 00:47:30
9230492137781,3,SMS,10,2023-01-12 12:48:25
9230734119779,13,Data,0,2024-10-27 11:36:53
9230208786773,37,SMS,0,2023-11-23 06:52:55
9230838747192,66,Data,0,2023-04-20 08:18:22
9230344399416,89,Voice,18,2024-01-03 11:39:12
9230715340104,12,SMS,0,2023-10-13 15:06:41
9230934702779,6,Data,11,2023-01-11 04:45:12
9230372387956,11,SMS,1,2024-11-15 23:25:26
9230582461373,20,Data,10,2024-07-04 13:34:12
9230533971297,158,Voice,5,2023-03-20 16:55:27
9230316119294,27,SMS,15,2023-10-03 18:59:01
9230421889309,91,Data,10,2023-10-01 03:15:03
9230405694220,211,Voice,20,2023-07-13 13:35:19
9230808755530,74,Data,0,2023-08-13 04:15:30
9230701049720,283,Voice,0,2024-01-07 04:01:52
9230989253929,86,Data,0,2023-02-11 15:06:09
9230693732136,15,Data,0,2023-10-15 22:54:22
9230182771385,41,SMS,11,2023-09-14 00:40:19
9230590622845,36,SMS,0,2024-09-04 12:27:07
9230848893085,4,Data,0,2024-07-02 06:22:31
9230587001801,46,SMS,17,2023-09-21 01:01:31
9230284966704,58,Data,17,2024-07-11 00:24:55
9230223870632,217,Voice,12,2023-01-03 05:39:46
9230877653565,70,Data,0,2024-12-23 01:15:25
9230918324323,26,SMS,13,2024-08-07 13:03:51
9230676813795,37,SMS,0,2024-07-19 00:46:59
9230974624965,50,SMS,8,2024-03-28 15:28:24
9230338854256,97,Voice,10,2023-05-17 06:15:05
9230745590992,34,SMS,16,2023-08-05 08:19:48
9230340148689,50,SMS,0,2023-01-28 06:58:32
9230663695123,69,Data,5,2024-02-16 11:56:32
9230659891639,5,SMS,0,2023-10-29 05:32:13
9230854996962,15,SMS,7,2023-08-12 00:32:24
9230484748077,50,SMS,5,2023-08-02 11:07:28
9230274619633,49,Data,0,2024-11-26 14:27:51
9230844863890,21,Data,0,2023-01-23 09:58:39
9230222425251,62,Data,0,2024-01-04 01:54:45
9230445974479,64,Voice,9,2024-02-25 12:40:55
9230243910318,36,SMS,0,2024-04-18 07:06:56
9230951046596,66,Data,0,2024-08-21 10:16:12
9230732582752,38,SMS,15,2023-07-26 21:57:58
9230195976999,32,SMS,0,2024-12-18 02:21:54
9230639362130,19,Data,20,2024-04-06 15:43:09
9230676813795,153,Voice,0,2024-03-04 01:09:07
9230934702779,10,SMS,7,2023-10-01 20:39:00
9230498727181,15,SMS,0,2023-05-26 07:47:24
9230874591636,32,SMS,0,2024-03-21 07:37:53
9230469234286,77,Voice,0,2023-07-22 21:42:49
9230988629670,27,SMS,16,2024-06-06 04:32:34
9230372079637,34,SMS,5,2023-04-12 23:12:13
9230615495383,71,Data,0,2024-09-25 15:40:38
9230181101498,31,SMS,8,2024-07-28 19:17:45
9230414682673,57,Data,15,2024-03-13 23:45:23
9230732582752,10,SMS,8,2024-04-13 22:42:36
9230913662608,45,SMS,3,2023-10-26 14:37:11
9230220901940,8,SMS,5,2024-05-21 14:27:17
9230857572590,8,SMS,15,2024-05-19 04:06:01
9230102123429,67,Data,0,2023-05-23 22:05:00
9230878531833,22,SMS,17,2024-05-22 19:43:05
9230933143804,29,Data,11,2024-03-21 19:56:57
9230705284347,222,Voice,0,2024-09-27 06:06:22
9230336452998,36,Data,0,2023-03-07 10:18:23
9230732582752,50,Voice,11,2023-11-15 22:01:50
9230570122595,42,Data,0,2023-05-26 19:53:23
9230913067921,89,Data,0,2024-02-20 21:31:41
9230633703313,181,Voice,0,2023-10-05 08:22:29
9230668420188,31,SMS,0,2024-07-29 00:22:58
9230861468048,92,Data,0,2023-01-21 05:31:23
9230608137268,46,SMS,11,2023-12-28 16:07:08
9230293207299,40,SMS,18,2023-09-22 16:41:12
9230986337820,246,Voice,18,2024-03-24 19:34:02
9230600587929,54,Voice,17,2024-11-24 04:45:41
9230325454471,62,Data,2,2024-03-20 05:21:17
9230293952148,1,SMS,0,2024-12-27 05:55:10
9230879503904,50,Data,0,2024-09-15 00:51:49
9230676813795,52,Data,0,2024-03-27 02:05:28
9230696877696,21,Data,17,2024-09-25 18:08:36
9230375319344,33,Data,4,2023-05-20 23:59:04
9230927917724,21,Data,0,2024-03-04 10:53:06
9230986337820,36,Voice,17,2024-02-26 10:22:05
9230340061181,15,SMS,0,2023-05-12 03:36:56
9230328855785,5,SMS,9,2023-09-30 19:41:54
9230582875040,88,Data,11,2024-01-08 07:00:08
9230681362355,250,Voice,0,2024-03-26 04:11:37
9230732582752,74,Data,0,2023-09-15 11:21:21
9230349006281,98,Voice,0,2024-12-28 09:19:56
9230986337820,7,SMS,0,2023-09-04 11:14:02
9230488909528,163,Voice,0,2024-08-01 20:41:00
9230114635206,88,Data,0,2023-09-07 15:18:49
9230203803040,98,Voice,0,2023-09-17 04:50:37
9230515222731,21,SMS,20,2023-06-05 17:34:16
9230276660407,124,Voice,5,2023-08-22 04:04:50
9230493806941,10,Data,0,2024-06-04 04:42:21
9230371331909,9,SMS,12,2023-01-16 13:04:58
9230570122595,135,Voice,0,2024-01-19 14:52:37
9230751286997,69,Data,0,2024-01-05 00:20:42
9230857572590,43,Voice,14,2023-03-24 12:54:41
9230734032528,30,Voice,0,2023-07-21 19:02:01
9230297580025,15,Data,0,2024-10-20 18:39:58
9230995147362,215,Voice,7,2024-12-04 16:22:21
9230489567018,24,Data,17,2024-11-30 12:55:31
9230365091079,37,SMS,2,2024-06-26 01:27:25
9230220901940,44,SMS,18,2023-05-05 19:01:34
9230553677954,16,SMS,4,2023-01-09 13:26:50
9230756956744,41,SMS,12,2024-05-19 14:19:00
9230108807547,9,Voice,0,2023-01-03 12:25:33
9230531683554,9,Data,1,2023-05-02 05:09:01
9230195976999,251,Voice,0,2024-01-25 13:49:40
9230582461373,14,SMS,0,2024-02-07 03:13:13
9230904602671,271,Voice,4,2023-11-29 23:23:46
9230164904391,22,Data,0,2023-02-18 20:26:29
9230110752086,258,Voice,14,2024-07-25 17:56:33
9230695127231,39,SMS,16,2023-07-03 22:03:05
9230232190327,43,SMS,4,2023-08-25 04:40:38
9230582461373,21,SMS,0,2024-08-16 05:36:34
9230273259061,23,SMS,18,2024-08-29 15:05:02
9230808755530,258,Voice,0,2024-08-27 20:49:20
9230913469186,12,SMS,11,2024-08-04 16:52:29
9230678073159,133,Voice,0,2023-07-09 23:19:18
9230135736693,59,Data,0,2023-05-09 09:48:00
9230181101498,4,SMS,0,2024-02-02 01:14:46
9230390393385,287,Voice,0,2023-08-29 03:33:12
9230365091079,49,SMS,0,2023-11-03 00:57:34
9230539361665,28,SMS,6,2023-12-28 17:06:53
9230989253929,143,Voice,0,2023-06-08 13:28:58
9230993414106,292,Voice,4,2023-11-17 17:47:08
9230172475544,99,Voice,1,2023-01-11 19:39:17
9230781941999,78,Voice,0,2024-03-17 21:44:07
9230728340344,43,SMS,0,2023-09-20 00:14:12
9230224461766,100,Voice,3,2023-05-27 18:29:18
9230216678436,11,Voice,0,2024-09-21 14:14:18
9230371232044,167,Voice,0,2024-01-19 16:04:30
9230438965158,72,Data,9,2024-09-17 23:50:36
9230518716541,8,SMS,0,2023-06-08 20:14:34
9230161844343,4,SMS,0,2024-06-05 10:39:09
9230363807566,73,Data,0,2024-05-30 09:06:40
9230421889309,21,SMS,8,2023-03-24 02:58:26
9230230356648,140,Voice,16,2023-01-03 04:52:02
9230949423190,118,Voice,8,2024-03-26 21:24:30
9230424834512,106,Voice,15,2023-05-17 02:50:24
9230200289727,74,Data,0,2023-08-06 03:09:44
9230949423190,75,Data,0,2024-01-30 02:21:16
9230710465361,22,SMS,16,2023-08-27 04:37:28
9230585087525,42,SMS,0,2023-09-12 21:14:18
9230533562002,39,SMS,17,2023-08-11 17:08:56
9230198819986,33,SMS,1,2023-11-05 06:19:28
9230367979227,35,SMS,20,2024-09-01 16:58:44
9230531683554,138,Voice,11,2023-10-05 01:51:04
9230879557130,20,Data,2,2024-01-05 01:08:36
9230424681184,35,SMS,10,2024-06-30 21:05:19
9230857572590,36,SMS,16,2023-02-20 09:19:16
9230469234286,3,Voice,0,2024-06-10 10:31:18
9230734032528,6,Data,8,2023-12-22 17:56:05
9230759296495,25,SMS,16,2024-05-31 05:22:33
9230498727181,53,Data,0,2024-12-12 12:28:40
9230877452953,80,Data,0,2023-02-12 20:12:02
9230613161747,80,Data,3,2024-05-03 13:06:55
9230131679184,13,Data,0,2024-06-17 15:34:29
9230797852798,97,Data,19,2023-03-25 05:05:28
9230479530239,24,SMS,16,2023-08-15 02:47:30
9230916001896,27,SMS,0,2024-11-02 06:54:35
9230797287920,39,Data,0,2023-10-14 05:03:56
9230797852798,83,Data,13,2023-02-01 07:55:06
9230395884015,108,Voice,0,2023-04-04 20:52:37
9230879503904,40,SMS,0,2024-11-14 16:28:04
9230479530239,42,SMS,0,2023-06-05 23:51:25
9230737442961,40,SMS,7,2023-12-17 09:49:40
9230483525064,44,Data,0,2023-09-10 22:36:45
9230863903371,20,Data,0,2023-06-03 20:54:48
9230582875040,47,Data,0,2024-07-28 07:20:58
9230536743904,94,Data,0,2024-10-24 02:12:22
9230671681911,2,SMS,0,2023-08-21 10:37:34
9230782878829,58,Voice,0,2024-01-24 22:11:18
9230383558530,142,Voice,0,2023-01-12 06:43:54
9230492437848,132,Voice,11,2024-06-15 06:57:05
9230380831002,97,Data,0,2023-11-29 14:23:57
9230659891639,109,Voice,11,2024-06-17 04:26:28
9230548067772,76,Voice,16,2023-08-05 04:42:11
9230401971867,173,Voice,0,2023-07-29 17:29:28
9230276004324,86,Data,0,2023-04-02 12:56:32
9230797287920,13,SMS,3,2023-07-12 22:07:07
9230578964248,52,Voice,0,2024-03-24 03:03:29
9230620962249,134,Voice,0,2023-06-20 07:28:11
9230240764422,33,SMS,0,2023-12-07 01:39:15
9230648571772,218,Voice,0,2023-07-26 15:39:07
9230879503904,45,SMS,19,2023-12-28 21:21:20
9230223870632,10,Data,0,2024-10-20 21:43:45
9230899644989,8,SMS,20,2023-12-13 01:31:37
9230397501087,49,Data,11,2023-08-30 14:59:01
9230677426741,40,SMS,3,2023-10-17 16:17:36
9230445523109,44,SMS,11,2024-07-18 13:30:40
9230659891639,267,Voice,0,2023-11-23 04:22:53
9230632946288,228,Voice,20,2023-01-14 07:36:44
9230991595287,32,SMS,1,2024-05-26 17:34:18
9230513601178,106,Voice,0,2024-03-15 06:09:48
9230221414651,40,SMS,0,2023-06-13 01:57:49
9230613161747,84,Data,0,2024-05-17 18:21:34
9230297580025,76,Data,0,2023-04-20 08:52:07
9230289915767,31,SMS,0,2024-02-07 01:25:51
9230889042748,32,SMS,0,2023-01-24 21:25:11
9230797287920,2,SMS,9,2024-08-18 04:30:34
9230220901940,16,Data,0,2023-05-15 02:13:32
9230590622845,54,Data,0,2024-09-03 05:05:38
9230257976986,34,Data,9,2023-12-05 18:12:28
9230380721970,234,Voice,19,2023-07-11 15:00:18
9230538379054,10,SMS,0,2023-08-03 16:21:11
9230509988441,9,Voice,0,2023-02-23 06:53:30
9230560138149,65,Data,0,2024-07-26 12:12:41
9230405694220,21,SMS,0,2023-05-05 14:47:37
9230353836706,36,SMS,0,2024-09-10 16:50:19
9230781941999,39,SMS,13,2024-05-21 08:52:38
9230469234286,39,Data,18,2024-03-02 16:32:46
9230406874492,48,SMS,17,2023-01-05 00:40:24
9230438965158,26,Data,0,2024-12-30 14:31:35
9230104488435,50,SMS,0,2023-10-06 00:56:03
9230349006281,22,SMS,16,2024-10-07 21:01:04
9230974624965,63,Voice,15,2023-02-22 05:50:37
9230177089747,197,Voice,14,2023-09-07 08:01:45
9230522252850,52,Data,0,2023-06-10 05:17:49
9230629451290,25,Voice,0,2023-11-11 20:16:39
9230816548778,10,SMS,0,2024-07-06 19:01:57
9230539361665,1,Data,0,2023-01-09 20:03:42
9230136370951,37,Voice,17,2023-08-27 03:55:24
9230489567018,160,Voice,0,2023-11-25 22:46:15
9230265833817,188,Voice,0,2024-12-06 01:58:26
9230898156533,18,SMS,3,2023-09-19 15:04:58
9230865836147,2,Voice,10,2023-07-25 07:35:06
9230707794631,79,Data,0,2024-12-02 06:30:20
9230762083350,91,Voice,0,2024-12-19 02:15:11
9230577919273,15,SMS,12,2024-09-04 23:08:09
9230681869488,30,Data,14,2023-08-22 23:53:31
9230174337699,8,SMS,15,2024-08-14 15:00:54
9230536743904,6,Data,0,2023-10-26 07:00:55
9230490717091,13,SMS,14,2024-09-11 01:11:02
9230539361665,43,Data,2,2023-04-19 18:29:54
9230584157454,284,Voice,9,2023-11-12 12:57:05
9230595811548,294,Voice,0,2023-07-28 22:56:27
9230445974479,275,Voice,13,2024-03-21 04:59:30
9230108284824,35,SMS,17,2024-05-13 21:11:15
9230440406252,83,Data,0,2023-06-28 14:35:26
9230615495383,34,Voice,0,2024-04-08 16:18:12
9230863763764,240,Voice,15,2024-03-21 18:37:48
9230491718472,11,SMS,19,2023-10-03 03:48:26
9230707021158,2,SMS,0,2023-03-18 18:55:13
9230934867447,77,Voice,0,2023-08-17 03:39:59
9230377119445,93,Data,0,2024-09-24 09:20:09
9230273259061,29,SMS,0,2024-08-07 18:32:19
9230760123315,117,Voice,0,2023-11-13 18:16:40
9230878479840,91,Data,0,2024-07-31 18:57:43
9230857792434,9,Data,16,2024-12-13 22:10:27
9230681869488,93,Data,0,2024-01-04 09:01:29
9230338854256,22,Data,8,2023-09-01 09:18:10
9230745590992,47,Data,13,2024-05-23 09:50:33
9230957219651,105,Voice,20,2024-11-06 12:58:53
9230515578106,135,Voice,0,2023-02-12 20:55:20
9230805812231,155,Voice,12,2023-03-11 03:25:40
9230135697838,23,SMS,13,2024-08-09 19:28:41
9230677273280,3,SMS,0,2023-05-25 04:09:27
9230377119445,33,SMS,0,2023-09-15 10:03:12
9230951173620,91,Voice,8,2024-10-11 23:34:06
9230276004324,33,SMS,0,2023-04-11 08:37:14
9230844863890,95,Data,13,2023-08-02 03:44:08
9230198819986,24,SMS,0,2023-03-04 21:53:52
9230703883514,44,SMS,17,2024-03-31 15:26:26
9230702302189,25,Data,0,2024-10-25 20:57:18
9230934867447,22,Voice,16,2024-07-09 21:08:34
9230175549082,49,SMS,0,2024-11-20 17:00:03
9230991595287,25,Data,10,2023-12-16 10:28:59
9230297542011,76,Data,0,2023-06-09 01:16:13
9230678073159,37,Data,20,2024-09-29 10:55:48
9230181232816,18,SMS,12,2023-12-21 20:20:12
9230164904391,48,SMS,2,2024-02-18 09:12:56
9230383558530,98,Data,20,2024-08-12 11:20:02
9230916001896,4,Data,8,2023-06-03 13:59:37
9230715340104,245,Voice,8,2024-08-30 19:25:36
9230484748077,56,Data,0,2024-10-02 22:29:33
9230734328465,284,Voice,0,2024-12-26 03:11:51
9230854996962,247,Voice,4,2024-02-17 09:30:55
9230927917724,39,Data,0,2024-09-10 04:11:43
9230913662608,11,SMS,0,2024-01-23 04:17:09
9230483525064,5,Data,0,2024-04-24 05:20:39
9230582711549,41,SMS,19,2024-04-08 11:11:16
9230934702779,18,SMS,0,2023-09-21 06:54:36
9230231393360,23,SMS,0,2023-08-24 20:53:04
9230286659796,25,Voice,4,2024-01-27 14:58:21
9230289915767,29,SMS,0,2023-11-27 17:38:01
9230243179920,19,SMS,0,2024-06-12 13:24:35
9230208786773,72,Data,0,2023-02-11 03:09:27
9230380831002,255,Voice,0,2024-02-11 12:21:42
9230980574168,36,SMS,20,2023-08-20 12:17:48
9230375319344,11,SMS,12,2024-11-22 22:15:44
9230230356648,89,Data,8,2024-02-16 09:35:16
9230644375655,89,Data,0,2024-09-03 19:06:50
9230773751253,54,Data,3,2023-08-11 15:24:39
9230555117124,129,Voice,0,2024-05-22 11:49:35
9230261321312,48,SMS,12,2023-03-07 07:34:45
9230966239325,22,Data,16,2023-04-04 15:38:16
9230328855785,25,SMS,0,2023-06-12 21:17:06
9230380721970,2,SMS,0,2024-07-26 01:54:53
9230535496574,46,Voice,0,2024-08-23 12:14:14
9230823544998,12,Data,15,2024-06-11 03:10:14
9230582461373,99,Data,0,2024-12-08 20:27:07
9230469090751,142,Voice,0,2024-08-15 01:06:17
9230210475028,122,Voice,8,2024-12-12 09:15:47
9230382598306,159,Voice,0,2024-08-30 09:06:50
