MSISDN,Data_Browsing_Allowance,SMS_Allowance,Voice_On-Net_Allowance,Voice_Off-Net_Allowance,Data_Social_Allowance,Datetime,Amount
9230407100763,7180,970,476,241,1839,2023-04-22 09:36:00,803
9230237324066,5742,685,339,166,1197,2023-10-06 17:42:24,850
9230237324066,8542,350,229,121,1017,2024-03-28 02:37:16,350
9230737442961,2082,286,398,125,246,2024-09-19 14:26:57,359
9230150956349,5090,907,121,99,579,2023-04-14 01:53:06,260
9230863903371,2743,896,317,139,2605,2023-04-20 19:26:35,174
9230461913145,2677,836,220,151,2552,2023-08-02 05:53:16,291
9230734328465,2799,493,68,189,1269,2024-03-01 22:27:41,126
9230572489793,6694,776,283,294,1250,2024-01-02 21:12:48,121
9230347659110,9089,270,457,294,1084,2024-01-31 06:41:43,228
9230104488435,9644,434,483,111,226,2024-11-30 17:17:17,715
9230429988720,8122,391,277,153,763,2024-09-29 04:29:25,89
9230372079637,3087,890,450,60,2793,2024-10-13 19:16:37,970
9230310826483,535,258,324,146,617,2023-11-04 18:29:40,194
9230344399416,1975,628,414,76,1319,2023-03-26 00:37:21,979
9230270449680,9495,283,299,157,321,2024-01-11 18:20:47,288
9230625617252,504,702,315,145,2658,2024-04-25 16:04:41,111
9230949419871,3906,269,424,221,1494,2023-12-24 16:21:26,977
9230368714655,3983,338,424,213,1750,2024-07-22 02:10:25,617
9230324505412,6811,761,126,44,1042,2023-11-29 13:52:53,407
9230710999422,3061,943,310,217,1540,2023-07-04 22:29:20,551
9230397501087,4017,682,347,25,1333,2024-12-23 10:27:53,512
9230164210176,2447,725,307,75,1271,2023-11-04 13:47:33,406
9230541679053,2853,157,413,224,2351,2024-07-23 00:16:30,662
9230108807547,6058,110,283,36,683,2024-01-11 19:33:37,528
9230768600866,7879,625,73,185,2786,2023-07-03 22:59:07,640
9230625617252,4009,121,261,243,766,2023-01-29 03:16:13,86
9230681869488,7163,330,203,49,2639,2023-07-16 19:20:35,90
9230547718818,6478,658,125,69,2234,2024-01-03 06:41:49,739
9230747965604,6629,558,363,295,1885,2023-10-06 17:16:22,234
9230338854256,2366,987,149,68,949,2024-10-16 03:12:13,602
9230203822216,3341,373,216,54,2920,2023-12-22 08:59:26,761
9230889163981,901,661,227,92,1615,2024-07-09 14:15:50,390
9230620962249,9125,605,103,198,1802,2024-09-10 23:49:53,205
9230353836706,6405,117,77,141,1887,2023-10-30 08:27:20,77
9230829631581,5153,304,262,169,2636,2023-06-09 02:31:02,608
9230862699321,5184,530,341,229,2402,2023-11-02 19:55:38,692
9230224461766,5434,966,494,106,891,2023-07-09 15:05:35,923
9230628658338,9245,443,466,102,1467,2023-01-19 17:26:29,62
9230703883514,5882,659,183,283,2454,2023-07-02 05:59:41,792
9230815165481,3678,821,223,41,489,2023-07-29 15:31:13,187
9230620961607,6705,479,272,174,384,2023-09-20 18:22:46,509
9230808755530,7179,549,109,166,2201,2023-12-13 15:28:15,579
9230857572590,4558,412,50,73,2271,2024-05-14 07:42:01,284
9230578964248,2507,709,313,131,2346,2024-12-19 18:17:18,450
9230371331909,9351,198,163,294,1947,2024-05-25 05:20:11,140
9230525329325,7824,857,330,32,693,2023-10-20 07:05:52,341
9230744398113,5203,285,441,81,2287,2023-07-18 04:59:16,760
9230678073159,3802,807,161,145,2804,2023-02-15 12:23:13,802
9230966239325,4763,843,485,80,2297,2024-12-22 11:59:03,187
9230491718472,823,457,402,282,2797,2024-11-13 12:32:17,77
9230924151654,4577,852,451,222,2681,2024-08-08 09:44:22,269
9230701049720,4240,963,247,285,1758,2023-08-05 07:36:59,441
9230841273951,3771,586,152,256,403,2023-05-15 07:20:29,237
9230996123791,8998,590,193,67,1685,2023-09-30 20:32:09,408
9230848893085,5155,163,105,140,505,2024-05-21 04:27:52,945
9230340061181,2353,456,450,236,2358,2024-03-06 18:27:25,435
9230469090751,4535,693,347,140,2381,2023-11-08 21:51:10,588
9230281653523,7595,973,174,148,2657,2023-11-04 11:10:40,751
9230625617252,6591,557,276,26,2756,2023-11-06 10:37:27,217
9230320913591,1038,847,283,174,915,2024-04-15 13:22:05,149
9230737442961,9406,704,280,150,1445,2023-05-11 03:40:39,801
9230488909528,4285,362,171,256,1905,2023-04-03 21:50:02,916
9230966239325,1529,885,348,231,2343,2023-03-26 01:41:58,971
9230781941999,1181,564,130,237,1718,2023-01-05 01:10:37,306
9230734032528,7186,340,176,109,474,2024-10-19 14:02:15,337
9230460925197,6852,549,346,180,1618,2024-07-03 08:45:49,320
9230555117124,2197,259,353,59,1795,2024-04-12 10:24:26,400
9230406147934,9107,887,312,216,2562,2024-12-20 12:00:19,119
9230878479840,4099,528,347,268,1154,2024-04-21 11:38:32,328
9230590622845,1231,112,368,241,2512,2023-05-09 14:35:58,581
9230677426741,7975,821,314,93,1164,2023-01-29 23:21:33,651
9230293207299,5544,208,456,287,2910,2023-10-28 17:03:56,960
9230136370951,1066,523,377,184,2654,2023-12-14 19:19:41,653
9230281653523,9081,642,438,276,2026,2024-04-15 09:38:51,216
9230584177819,7623,529,265,32,1607,2023-04-10 15:57:21,362
9230230356648,7044,611,89,125,2942,2024-09-19 18:55:14,253
9230818324681,8122,408,353,265,2479,2023-02-23 22:15:19,214
9230493806941,1086,308,103,226,2360,2024-08-19 23:34:49,838
9230889042748,892,803,456,121,2012,2023-08-08 12:11:38,969
9230363807566,5734,533,427,53,1478,2024-11-25 19:23:51,50
9230116725380,3885,696,262,230,323,2023-08-20 18:43:23,475
9230549696488,3005,267,178,167,1398,2023-11-17 08:44:09,378
9230758196297,1651,443,484,243,1151,2023-08-29 08:47:19,806
9230804324464,7536,410,307,270,2548,2024-02-04 05:31:55,541
9230214230900,5943,670,299,184,645,2023-01-09 20:15:19,589
9230870299395,9714,388,315,242,207,2024-09-30 18:43:53,636
9230776465178,8969,608,493,49,722,2023-10-02 20:04:17,123
9230701049720,4741,528,373,177,2356,2023-12-03 21:08:33,226
9230584157454,7594,232,305,284,1456,2024-01-30 05:10:10,991
9230518716541,2031,371,345,296,1593,2023-11-04 10:28:39,577
9230104488435,7168,642,379,164,2370,2024-11-09 12:40:20,581
9230531073886,8102,773,81,233,1917,2024-07-23 11:41:49,806
9230280094327,9134,872,78,171,1884,2023-11-30 12:33:12,85
9230626020914,8743,372,83,29,365,2024-01-19 16:37:56,905
9230277713469,1133,812,335,271,557,2024-11-25 11:09:29,161
9230758196297,5173,369,170,186,1543,2024-08-20 17:57:10,843
9230691534638,7319,651,93,86,2863,2023-02-18 15:13:19,168
9230986337820,9208,300,284,144,1505,2024-01-04 04:46:25,206
9230857572590,1842,651,131,84,1663,2024-11-26 21:25:14,640
9230889163981,544,615,397,168,1510,2023-10-08 03:02:20,803
9230380831002,3207,256,89,272,2102,2023-11-13 18:00:14,858
9230870299395,9876,837,405,268,2488,2023-11-16 04:40:39,393
9230816548778,2514,866,214,132,1460,2023-11-27 11:30:26,457
9230710999422,9302,880,333,282,2447,2024-12-27 12:10:01,899
9230639362130,2777,914,120,72,2102,2023-10-14 20:19:23,170
9230104488435,9835,155,196,73,1601,2024-09-27 10:08:49,220
9230438965158,7721,555,451,289,584,2023-02-12 10:55:38,536
9230731598505,1852,122,143,238,319,2023-06-10 03:40:20,300
9230927917724,1881,647,302,78,1327,2023-10-07 05:09:20,561
9230628658338,7835,115,186,143,1163,2024-11-08 09:40:49,581
9230377854779,975,597,498,293,1562,2024-10-21 11:45:31,609
9230189367566,3433,348,85,67,1123,2023-04-27 01:48:05,595
9230845937238,1258,663,319,235,2075,2023-08-22 04:10:25,152
9230933143804,2480,631,269,242,1074,2024-07-08 00:33:58,428
9230736702569,8147,158,262,238,400,2024-12-07 06:57:31,506
9230469090751,1049,410,92,213,1212,2023-06-21 17:09:16,446
9230857572590,7359,598,176,220,799,2024-02-14 00:06:03,244
9230585087525,3029,706,362,294,1593,2024-09-12 22:03:19,392
9230510851164,3622,635,223,67,1691,2024-02-08 14:31:15,623
9230707021158,6066,215,60,140,1329,2024-12-20 23:33:36,415
9230521850876,3048,658,363,268,2663,2023-02-13 01:53:07,379
9230600587929,6455,942,184,122,2052,2024-03-10 03:35:44,548
9230878531833,7066,222,306,76,1529,2023-06-01 21:20:56,903
9230732582752,1058,770,421,119,750,2024-06-23 08:03:40,961
9230130862663,5254,316,155,208,2359,2023-05-18 22:40:34,231
9230280094327,2622,623,294,31,2826,2023-08-14 07:13:34,838
9230975398588,8420,770,111,83,574,2023-12-17 08:42:53,847
9230237322715,7298,494,77,147,800,2023-06-06 13:42:26,188
9230136370951,3373,607,156,267,2080,2024-10-26 19:13:51,402
9230689135277,8190,793,226,282,2382,2024-12-25 09:02:30,54
9230240764422,1672,290,56,246,2863,2024-04-23 04:25:07,86
9230509493265,4603,555,304,115,2798,2024-06-22 17:40:09,598
9230904602671,7256,322,121,73,2056,2023-12-02 09:46:46,161
9230963789911,5996,208,360,270,1984,2024-03-14 05:33:08,972
9230257976986,2037,389,105,257,1718,2024-06-07 21:04:51,1000
9230595811548,704,479,365,79,2637,2024-09-13 02:04:38,850
9230222425251,2031,662,316,289,2835,2023-11-26 10:35:06,895
9230283949996,3282,824,436,31,1678,2023-12-04 08:05:01,268
9230625617252,7136,169,381,114,1879,2023-09-13 18:59:05,273
9230924151654,3593,834,121,213,1495,2023-11-09 15:24:42,696
9230503425792,4970,208,292,157,2403,2023-07-31 15:13:37,198
9230996629579,7305,515,89,22,2580,2024-10-12 04:03:04,186
9230338505901,5498,909,306,276,2363,2023-05-29 13:31:13,217
9230436309566,9234,334,186,243,668,2024-01-10 09:31:10,78
9230390393385,4098,843,166,285,2023,2023-10-06 20:46:11,189
9230757247005,710,727,431,278,2503,2024-09-01 18:20:32,662
9230316119294,6167,125,219,222,1324,2024-05-11 13:06:15,322
9230104488435,674,444,180,135,2126,2023-12-02 15:16:29,448
9230818324681,6225,430,210,294,384,2024-09-10 11:20:22,67
9230863763764,2473,906,83,287,1999,2024-08-22 13:12:18,96
9230297580025,5794,998,110,49,2924,2024-01-15 08:40:51,835
9230130862663,9128,139,248,124,3000,2024-04-22 08:56:45,716
9230877653565,1574,381,386,125,512,2023-04-09 18:25:30,68
9230407015189,7700,562,484,84,1130,2024-02-29 12:54:42,985
9230297855405,2104,921,153,254,339,2023-06-24 16:03:27,193
9230899644989,9461,497,195,51,2850,2023-08-29 05:00:45,537
9230585087525,3297,663,312,276,2662,2023-06-11 06:37:45,212
9230518716541,6263,478,54,96,914,2024-04-15 12:01:56,660
9230595811548,2311,390,278,244,1558,2024-08-28 19:48:58,532
9230372387956,7360,795,274,55,1743,2024-09-10 19:53:20,122
9230829631581,7980,166,331,194,2658,2023-04-05 21:21:47,772
9230734328465,5176,415,390,300,2705,2023-11-05 12:57:10,113
9230424834512,8652,728,255,54,688,2024-10-15 18:20:51,111
9230857792434,5333,962,132,44,2307,2023-02-08 09:45:20,84
9230678073159,7154,292,324,189,298,2023-01-22 14:50:59,562
9230913067921,2807,151,494,267,2020,2023-02-15 00:31:55,249
9230781941999,1604,623,174,282,310,2024-08-03 11:24:40,346
9230364676464,1913,695,399,273,2308,2024-02-27 04:59:30,248
9230988629670,9639,268,361,122,2284,2024-09-17 02:06:01,900
9230262593890,1534,204,459,101,1946,2024-05-18 06:03:47,187
9230223870632,9035,548,139,123,1624,2024-06-03 03:52:32,555
9230386899259,1225,272,194,220,360,2024-07-05 17:49:47,161
9230279476066,1474,521,274,257,2422,2024-02-07 02:17:31,304
9230952507106,7748,162,142,265,1468,2024-11-04 14:23:06,701
9230405694220,5575,167,296,195,2308,2024-08-22 15:29:07,735
9230199794288,4729,988,487,47,2886,2023-08-04 20:35:03,685
9230555117124,8838,756,473,62,2493,2024-09-25 20:01:30,680
9230515578106,959,540,224,229,2923,2024-02-16 05:18:41,704
9230483063262,9535,132,146,249,1966,2024-11-09 15:55:58,320
9230316119294,3629,129,319,117,1414,2024-01-24 12:00:51,466
9230797852798,3555,523,428,203,964,2023-02-09 17:08:07,491
9230549696488,2181,787,67,270,2039,2024-02-17 00:41:18,929
9230877924960,1855,928,452,44,1664,2023-11-20 04:46:33,154
9230131679184,1959,379,312,22,2071,2023-02-06 20:09:29,735
9230340148689,3051,826,406,297,1113,2023-07-08 07:47:30,779
9230916001896,4923,348,320,296,1551,2024-11-16 11:06:43,836
9230164210176,6040,472,376,201,2053,2024-08-23 01:55:11,927
9230703883514,2472,323,226,203,1988,2024-08-09 17:41:33,95
9230128262006,3560,553,55,82,2644,2023-05-13 05:15:54,782
9230590622845,4503,337,127,291,1039,2024-10-23 07:35:51,300
9230536743904,3259,918,211,23,589,2023-12-02 15:29:50,100
9230813900597,6974,851,429,118,2272,2023-08-03 23:10:00,955
9230354967134,6561,771,425,243,2145,2024-05-14 09:24:10,773
9230848893085,8600,663,96,177,620,2023-08-21 13:05:48,363
9230185115570,7380,282,130,84,2034,2024-07-29 10:02:15,362
9230484748077,811,626,272,41,1012,2023-07-04 05:43:24,321
9230745590992,4839,439,102,196,829,2023-05-14 17:20:06,554
9230582711549,659,709,74,129,1705,2023-07-14 09:54:45,528
9230233566905,7585,372,157,220,1366,2024-10-08 23:22:34,628
9230132527460,9129,251,75,25,238,2023-09-05 12:51:30,149
9230489567018,8162,730,445,74,330,2024-09-04 20:25:46,215
9230265833817,4883,735,249,226,1875,2024-01-18 16:56:53,926
9230276660407,2130,575,288,80,327,2023-09-05 08:34:56,689
9230694303636,2542,790,171,74,2849,2024-07-25 13:59:32,903
9230460406713,4438,790,328,34,1016,2024-04-19 03:18:25,827
9230509988441,2871,351,282,21,2790,2024-03-12 19:01:03,852
9230859259858,5464,888,371,61,2468,2024-07-22 09:53:31,799
9230587001801,5985,696,344,22,1775,2023-03-25 01:16:22,903
9230279476066,3251,351,254,24,2035,2023-04-14 20:17:39,681
9230995147362,8419,889,255,193,2593,2024-03-29 03:17:14,654
9230248021475,9783,511,298,233,1039,2024-02-25 22:46:44,62
9230773751253,864,136,81,137,1970,2023-11-05 11:02:25,355
9230421889309,4263,823,488,275,2927,2024-09-04 04:17:18,396
9230758196297,9244,438,358,252,2894,2023-01-18 01:32:23,203
9230813900597,6038,184,305,40,318,2024-12-25 01:49:46,734
9230863903371,6279,830,237,223,2887,2024-08-18 08:31:15,867
9230439195173,5416,203,387,27,1968,2023-10-13 22:27:44,422
9230250373229,7985,257,52,163,1568,2023-12-16 17:10:21,728
9230627366212,3439,524,92,92,812,2024-05-20 06:26:27,893
9230582461373,2157,302,354,276,2708,2023-05-29 19:06:22,543
9230344399416,9438,510,470,226,1099,2023-01-18 05:43:49,270
9230429988720,5989,987,456,184,220,2024-09-20 12:35:54,238
9230582461373,9101,708,494,86,1051,2024-08-11 13:51:19,811
9230438965158,1115,433,465,292,704,2023-11-23 02:58:34,861
9230128026064,5716,167,365,140,963,2023-03-12 08:41:09,561
9230502363761,5970,365,199,272,2206,2024-07-04 02:11:48,952
9230172475544,1014,896,448,187,738,2023-03-13 15:41:09,215
9230349006281,8713,436,498,145,2085,2024-02-10 15:47:04,109
9230553677954,2034,575,66,48,962,2023-05-03 01:38:13,436
9230224556190,4528,354,75,162,2230,2024-06-01 16:40:58,653
9230397501087,6603,515,271,105,1168,2024-06-25 18:41:01,463
9230375319344,3548,622,86,92,1186,2024-12-03 23:26:15,563
9230522252850,4498,169,451,34,2809,2024-06-08 03:30:42,971
9230575260490,9729,951,496,151,1857,2024-10-11 06:42:08,574
9230649026167,4910,214,299,206,1160,2024-03-16 14:58:36,896
9230610000463,3128,546,72,202,1596,2024-12-19 06:47:08,501
9230198819986,6145,922,127,166,2882,2024-10-14 17:35:57,649
9230894240000,9823,699,337,242,1719,2024-10-05 10:54:18,273
9230175168797,2180,891,72,226,616,2023-12-07 23:11:30,847
9230865836147,6749,622,422,107,547,2023-06-24 09:52:43,876
9230175549082,2283,901,202,138,1262,2023-03-25 20:37:47,128
9230858271073,7117,177,369,168,2142,2023-10-22 05:16:40,582
9230273259061,4807,872,285,65,1891,2024-06-29 13:54:03,250
9230613161747,4581,369,389,168,1265,2024-05-14 16:56:52,355
9230816548778,8067,346,172,39,1313,2023-03-12 15:50:35,270
9230859259858,6168,358,453,22,2741,2023-09-16 07:52:02,372
9230889042748,3462,968,419,165,2241,2023-12-25 19:15:20,382
9230104488435,5988,821,197,215,705,2023-12-24 15:54:41,657
9230526661255,655,209,167,286,351,2023-11-26 19:35:15,270
9230218302795,4141,674,189,72,2385,2024-05-31 02:24:47,205
9230270654265,9445,190,300,73,2534,2023-01-01 14:24:17,214
9230403240894,4995,401,444,155,2919,2024-10-04 01:53:13,903
9230297855405,535,436,474,138,2374,2024-02-14 03:06:00,830
9230363807566,2353,984,207,115,203,2024-02-01 17:28:31,688
9230302161434,3615,545,275,82,1701,2024-01-29 11:48:06,839
9230277713469,543,191,324,238,400,2024-02-25 22:09:52,369
9230297855405,1917,421,314,217,2125,2024-10-14 18:24:50,643
9230108284824,8545,432,259,276,2215,2023-01-27 07:47:09,842
9230276660407,9540,436,252,280,737,2023-07-20 07:55:24,627
9230839531825,5227,689,63,131,2857,2023-07-10 23:28:45,991
9230986337820,6921,642,130,133,1386,2023-11-06 22:18:50,756
9230150956349,1106,869,76,37,937,2024-08-26 03:40:46,672
9230988629670,8462,381,68,200,2288,2023-08-20 05:17:11,447
9230492137781,7138,207,384,202,1966,2024-05-19 03:41:47,105
9230286090141,8890,594,222,41,1859,2024-09-02 00:25:11,146
9230439195173,9879,393,128,135,2394,2023-03-24 01:14:44,774
9230293952148,871,852,430,239,876,2023-07-02 22:28:34,814
9230781941999,1863,218,138,283,2552,2024-11-08 03:35:14,343
9230340148689,6451,266,331,262,1057,2024-01-10 07:03:40,884
9230395884015,4900,605,263,116,2264,2024-05-11 20:36:31,122
9230216678436,9103,479,420,218,2601,2023-06-28 20:56:57,603
9230764380110,4008,168,294,185,1761,2024-07-12 09:26:49,695
9230717631811,600,573,287,295,2632,2024-02-01 02:55:47,311
9230536743904,9375,358,293,220,1004,2023-11-09 13:12:03,947
9230917703637,1673,845,344,187,677,2023-04-19 00:45:57,276
9230718459155,7459,377,53,212,221,2024-01-18 15:41:48,338
9230899644989,7806,589,61,135,1287,2024-06-30 04:51:07,615
9230210475028,2747,897,77,130,1284,2023-05-07 04:51:16,282
9230912538628,5182,139,367,201,925,2024-08-23 23:38:27,782
9230283219045,2520,231,279,40,2172,2023-02-11 07:00:10,829
9230996583212,4234,635,157,120,779,2023-05-25 00:41:26,866
9230894993614,9769,915,459,55,2757,2023-10-05 16:03:36,242
9230457133173,4173,587,148,70,1440,2023-02-12 10:11:29,404
9230493806941,2641,500,105,218,458,2024-09-29 10:54:55,186
9230286090141,1089,136,495,61,1204,2024-09-11 12:40:30,934
9230734656004,3527,635,452,209,2298,2024-10-08 12:31:32,606
9230745590992,9788,787,135,180,2653,2024-12-05 00:47:15,716
9230625617252,4040,830,331,243,2501,2024-03-27 07:12:27,69
9230751286997,6208,996,203,238,2935,2023-09-21 06:37:52,611
9230942028822,9943,534,148,145,293,2023-02-15 03:23:41,741
9230492437848,2920,696,265,112,2288,2024-01-12 18:31:01,169
9230297855405,8175,173,169,90,1232,2023-07-22 13:53:10,656
9230354967134,7276,339,484,68,600,2023-10-12 08:26:31,562
9230172475544,9837,614,245,284,1453,2024-06-27 22:36:57,441
9230206172868,5362,452,405,88,384,2024-09-04 08:09:46,711
9230585087525,5646,810,407,255,2207,2024-02-02 14:36:21,373
9230916001896,2980,665,377,78,2271,2023-11-03 23:29:15,109
9230226068492,3056,983,70,230,1755,2024-12-29 23:04:46,858
9230369808467,9619,837,246,297,2707,2023-03-31 11:04:34,480
9230408988930,7920,314,348,213,1967,2024-07-17 19:08:14,594
9230324505412,9919,546,305,145,938,2023-09-18 07:16:10,275
9230544164977,5488,276,164,195,1407,2024-08-03 18:06:35,709
9230590622845,2532,646,288,182,2732,2024-04-28 11:23:12,93
9230491718472,6259,294,142,229,1586,2023-01-11 19:56:49,668
9230736702569,8062,252,499,92,1427,2024-07-08 03:17:22,96
9230636066934,9936,847,422,165,2238,2023-04-08 06:46:37,873
9230717631811,8103,517,250,292,1475,2023-07-26 20:18:35,827
9230460925197,6116,241,244,282,1919,2024-01-31 13:17:21,109
9230521821189,4659,494,60,254,383,2024-03-17 05:10:55,250
9230625617252,1533,310,243,201,344,2023-12-07 07:29:13,598
9230951173620,8462,711,259,143,2877,2024-01-20 03:08:58,674
9230734032528,2033,334,350,100,1573,2023-11-22 02:43:14,492
9230457133173,1971,125,282,295,2510,2023-10-05 15:00:15,297
9230423959650,3987,938,231,195,907,2024-07-23 10:21:39,849
9230608797513,4426,473,295,243,1379,2023-02-21 20:26:01,914
9230203803040,4795,187,425,58,1627,2024-06-01 11:29:26,283
9230570122595,9564,821,353,279,722,2023-09-20 05:35:06,62
9230815165481,4837,775,283,117,2866,2023-01-27 23:18:15,460
9230848893085,2601,561,307,128,1554,2023-11-07 19:39:39,870
9230175168797,3286,338,220,70,577,2023-04-16 04:15:22,735
9230150956349,2632,330,493,149,2662,2023-07-12 19:57:59,204
9230361899280,5492,506,146,119,2494,2023-06-13 06:00:30,804
9230199794288,1959,160,372,182,2109,2024-04-28 09:20:17,292
9230406147934,3407,425,209,278,249,2024-05-16 17:13:11,930
9230628658338,7053,411,432,55,2053,2024-08-16 20:50:06,520
9230577919273,1946,435,237,254,1078,2024-08-11 08:58:27,416
9230538379054,1439,486,339,54,2281,2024-06-13 11:09:45,595
9230776465178,2012,281,202,113,535,2023-12-12 03:27:21,154
9230747965604,3301,488,80,141,229,2024-01-31 02:54:05,807
9230865836147,5081,913,475,66,2215,2024-03-10 10:02:25,110
9230276660407,4269,381,402,93,2872,2024-09-24 18:18:23,781
9230845739714,1529,628,282,258,1838,2024-07-04 15:12:12,163
9230182771385,6432,218,446,152,626,2023-04-01 09:34:32,606
9230174392318,1851,430,266,214,604,2024-12-24 14:21:13,54
